t_s,rss_kb,phase
136.706,1887584,loop
136.816,1887584,loop
136.927,1887584,loop
137.037,1887584,loop
137.152,1887584,loop
137.257,1887584,loop
137.367,1887584,loop
137.478,1887584,loop
137.593,1887584,loop
137.713,1887584,loop
137.833,1887584,loop
137.954,1887584,loop
138.064,1887584,loop
138.174,1887584,loop
138.284,1887584,loop
138.395,1887584,loop
138.510,1887584,loop
138.620,1887584,loop
138.740,1887584,loop
138.851,1887584,loop
138.961,1887584,loop
139.086,1887584,loop
139.196,1887584,loop
139.307,1887584,loop
139.422,1887584,loop
139.537,1887584,loop
139.662,1887584,loop
139.773,1887584,loop
139.893,1887584,loop
140.008,1887584,loop
140.134,1887584,loop
140.244,1887584,loop
140.354,1887584,loop
140.464,1887584,loop
140.580,1887584,loop
140.690,1887584,loop
140.800,1887584,loop
140.910,1887584,loop
141.020,1887584,loop
141.130,1887584,loop
141.251,1887584,loop
141.371,1887584,loop
141.486,1887584,loop
141.602,1887584,loop
141.727,1887584,loop
141.857,1887584,loop
141.973,1887584,loop
142.088,1887584,loop
142.198,1887584,loop
142.313,1887584,loop
142.424,1887584,loop
142.534,1887584,loop
142.644,1887584,loop
142.759,1887584,loop
142.870,1887584,loop
142.990,1887584,loop
143.100,1887584,loop
143.220,1887584,loop
143.331,1887584,loop
143.451,1887584,loop
143.561,1887584,loop
143.681,1887584,loop
143.792,1887584,loop
143.912,1887584,loop
144.032,1887584,loop
144.143,1887584,loop
144.253,1887584,loop
144.368,1887584,loop
144.478,1887584,loop
144.588,1887584,loop
144.699,1887584,loop
144.819,1887584,loop
144.934,1887584,loop
145.060,1887584,loop
145.170,1887584,loop
145.280,1887584,loop
145.395,1887584,loop
145.510,1887584,loop
145.621,1887584,loop
145.731,1887584,loop
145.836,1887584,loop
145.946,1887584,loop
146.056,1887584,loop
146.172,1887584,loop
146.282,1887584,loop
146.392,1887584,loop
146.517,1887584,loop
146.628,1889068,loop
146.748,1889068,loop
146.863,1889068,loop
146.973,1889068,loop
147.094,1889068,loop
147.209,1889068,loop
147.319,1889068,loop
147.434,1889068,loop
147.550,1889068,loop
147.660,1889068,loop
147.775,1889068,loop
147.885,1889068,loop
148.006,1889068,loop
148.121,1889068,loop
148.241,1889068,loop
148.351,1889068,loop
148.472,1889068,loop
148.582,1889068,loop
148.697,1889068,loop
148.823,1889068,loop
148.938,1889068,loop
149.048,1889068,loop
149.163,1889068,loop
149.279,1889068,loop
149.389,1889068,loop
149.499,1889068,loop
149.614,1889068,loop
149.729,1889068,loop
149.845,1889068,loop
149.955,1889068,loop
150.075,1889068,loop
150.196,1889068,loop
150.316,1889068,loop
150.441,1889068,loop
150.551,1889068,loop
150.662,1889068,loop
150.777,1889068,loop
150.887,1889068,loop
151.007,1889068,loop
151.123,1889068,loop
151.228,1889068,loop
151.333,1889068,loop
151.443,1889068,loop
151.553,1889068,loop
151.664,1889068,loop
151.784,1889068,loop
151.899,1889068,loop
152.014,1889068,loop
152.130,1889068,loop
152.245,1889068,loop
152.360,1889068,loop
152.475,1889068,loop
152.586,1889068,loop
152.696,1889068,loop
152.816,1889068,loop
152.926,1889068,loop
153.037,1889068,loop
153.147,1889068,loop
153.257,1889068,loop
153.377,1889068,loop
153.493,1889068,loop
153.603,1889068,loop
153.718,1889068,loop
153.828,1889068,loop
153.949,1889068,loop
154.069,1889068,loop
154.184,1889068,loop
154.289,1889068,loop
154.399,1889068,loop
154.515,1889068,loop
154.630,1889068,loop
154.740,1889068,loop
154.850,1889068,loop
154.966,1889068,loop
155.081,1889068,loop
155.191,1889068,loop
155.301,1889068,loop
155.411,1889068,loop
155.527,1889068,loop
155.637,1889068,loop
155.757,1889068,loop
155.867,1889068,loop
155.983,1889068,loop
156.093,1889068,loop
156.208,1889068,loop
156.323,1889068,loop
156.434,1889068,loop
156.544,1889068,loop
156.659,1889068,loop
156.774,1889372,loop
156.885,1889372,loop
156.995,1889372,loop
157.105,1889372,loop
157.225,1889372,loop
157.335,1889372,loop
157.446,1889372,loop
157.556,1889372,loop
157.666,1889372,loop
157.781,1889372,loop
157.892,1889372,loop
158.002,1889372,loop
158.112,1889372,loop
158.227,1889372,loop
158.337,1889372,loop
158.448,1889372,loop
158.558,1889372,loop
158.663,1889372,loop
158.778,1889372,loop
158.893,1889372,loop
159.009,1889372,loop
159.124,1889372,loop
159.234,1889372,loop
159.344,1889372,loop
159.455,1889372,loop
159.570,1889372,loop
159.680,1889372,loop
159.795,1889372,loop
159.911,1889372,loop
160.021,1889372,loop
160.136,1889372,loop
160.241,1889372,loop
160.351,1889372,loop
160.462,1889372,loop
160.572,1889372,loop
160.682,1889372,loop
160.792,1889372,loop
160.902,1889372,loop
161.018,1889372,loop
161.143,1889372,loop
161.253,1889372,loop
161.363,1889372,loop
161.484,1889372,loop
161.594,1889372,loop
161.709,1889372,loop
161.824,1889372,loop
161.945,1889372,loop
162.055,1889372,loop
162.185,1889372,loop
162.301,1889372,loop
162.416,1889372,loop
162.531,1889372,loop
162.641,1889372,loop
163.178,605160,after_loop
