t_s,rss_kb,phase
15.842,839812,loop
15.953,839812,loop
16.076,839812,loop
16.198,839812,loop
16.306,839812,loop
16.432,839812,loop
16.535,839812,loop
16.642,839812,loop
16.768,839812,loop
16.874,839812,loop
16.980,839812,loop
17.084,839812,loop
17.192,839812,loop
17.300,839812,loop
17.402,839812,loop
17.518,839812,loop
17.619,839812,loop
17.722,839812,loop
17.832,839812,loop
17.941,839812,loop
18.052,839812,loop
18.175,839812,loop
18.284,839812,loop
18.391,839812,loop
18.501,839812,loop
18.617,839812,loop
18.719,839812,loop
18.833,839812,loop
18.942,839812,loop
19.049,839812,loop
19.151,839812,loop
19.261,839812,loop
19.370,839812,loop
19.470,839812,loop
19.572,839812,loop
19.675,839812,loop
19.779,839812,loop
19.885,839812,loop
19.987,839812,loop
20.120,839812,loop
20.230,839812,loop
20.335,839812,loop
20.460,839812,loop
20.569,839812,loop
20.701,839812,loop
20.816,839812,loop
20.929,839812,loop
21.033,839812,loop
21.156,839812,loop
21.267,839812,loop
21.374,839812,loop
21.481,839812,loop
21.591,839812,loop
21.699,839812,loop
21.801,839812,loop
21.926,839812,loop
22.034,839812,loop
22.147,839812,loop
22.254,839812,loop
22.355,839812,loop
22.456,839812,loop
22.576,839812,loop
22.682,839812,loop
22.789,839812,loop
22.892,839812,loop
23.002,839812,loop
23.105,839812,loop
23.210,839812,loop
23.316,839812,loop
23.424,839812,loop
23.528,839812,loop
23.637,839812,loop
23.738,839812,loop
23.840,839812,loop
23.940,839812,loop
24.058,839812,loop
24.160,839812,loop
24.268,839812,loop
24.382,839812,loop
24.491,839812,loop
24.603,839812,loop
24.712,839812,loop
24.829,839812,loop
24.953,839812,loop
25.061,839812,loop
25.182,839812,loop
25.285,839812,loop
25.395,839812,loop
25.508,839812,loop
25.611,839812,loop
25.728,839812,loop
25.829,839812,loop
25.933,839812,loop
26.058,839812,loop
26.173,839812,loop
26.295,839812,loop
26.397,839812,loop
26.498,839812,loop
26.611,839812,loop
26.725,839812,loop
26.848,840060,loop
26.962,840160,loop
27.072,840160,loop
27.188,840164,loop
27.298,840164,loop
27.408,840164,loop
27.518,840164,loop
27.633,840164,loop
27.744,840164,loop
27.854,840164,loop
27.964,840164,loop
28.074,840164,loop
28.184,840164,loop
28.300,840164,loop
28.415,840164,loop
28.530,840164,loop
28.651,840164,loop
28.766,840164,loop
28.881,840164,loop
28.991,840164,loop
29.107,840164,loop
29.222,840164,loop
29.342,840164,loop
29.447,840164,loop
29.558,840164,loop
29.668,840164,loop
29.783,840164,loop
29.893,840164,loop
30.008,840164,loop
30.119,840164,loop
30.229,840164,loop
30.339,840164,loop
30.454,840164,loop
30.565,840164,loop
30.675,840164,loop
30.795,840164,loop
30.910,840164,loop
31.031,840164,loop
31.141,840164,loop
31.251,840164,loop
31.366,840164,loop
31.477,840164,loop
31.592,840164,loop
31.702,840164,loop
31.822,840164,loop
31.938,840164,loop
32.048,840164,loop
32.163,840164,loop
32.288,840164,loop
32.404,840164,loop
32.529,840164,loop
32.639,840164,loop
32.755,840164,loop
32.865,840164,loop
32.975,840164,loop
33.085,840164,loop
33.195,840164,loop
33.306,840164,loop
33.421,840164,loop
33.536,840164,loop
33.651,840164,loop
33.762,840164,loop
33.867,840164,loop
33.977,840164,loop
34.092,840164,loop
34.207,840164,loop
34.313,840164,loop
34.428,840164,loop
34.538,840164,loop
34.658,840164,loop
34.779,840164,loop
34.894,840164,loop
35.004,840164,loop
35.119,840164,loop
35.235,840164,loop
35.355,840164,loop
35.475,840164,loop
35.586,840164,loop
35.696,840164,loop
35.811,840164,loop
35.926,840164,loop
36.036,840164,loop
36.146,840164,loop
36.291,516128,after_loop
