t_s,rss_kb,phase
33.736,843556,loop
33.851,843556,loop
33.961,843556,loop
34.071,843556,loop
34.182,843556,loop
34.297,843556,loop
34.412,843556,loop
34.527,843556,loop
34.638,843556,loop
34.748,843556,loop
34.863,843556,loop
34.973,843556,loop
35.083,843556,loop
35.194,843556,loop
35.304,843556,loop
35.424,843556,loop
35.534,843556,loop
35.650,843556,loop
35.765,843556,loop
35.880,843556,loop
35.995,843556,loop
36.106,843556,loop
36.221,843556,loop
36.336,843556,loop
36.451,843556,loop
36.572,843556,loop
36.682,843556,loop
36.807,843556,loop
36.917,843556,loop
37.038,843556,loop
37.153,843556,loop
37.268,843556,loop
37.389,843556,loop
37.504,843556,loop
37.614,843556,loop
37.724,843556,loop
37.834,843556,loop
37.945,843556,loop
38.055,843556,loop
38.165,843556,loop
38.285,843556,loop
38.396,843556,loop
38.516,843556,loop
38.626,843556,loop
38.736,843556,loop
38.846,843556,loop
38.962,843556,loop
39.077,843556,loop
39.197,843556,loop
39.307,843556,loop
39.423,843556,loop
39.533,843556,loop
39.653,843556,loop
39.763,843556,loop
39.884,843556,loop
39.994,843556,loop
40.104,843556,loop
40.214,843556,loop
40.330,843556,loop
40.440,843556,loop
40.555,843556,loop
40.670,843556,loop
40.801,843556,loop
40.916,843556,loop
41.036,843556,loop
41.157,843556,loop
41.282,843556,loop
41.392,843556,loop
41.513,843556,loop
41.633,843556,loop
41.743,843556,loop
41.858,843556,loop
41.969,843620,loop
42.089,843620,loop
42.204,843620,loop
42.319,843620,loop
42.435,843620,loop
42.555,843620,loop
42.665,843620,loop
42.785,843620,loop
42.896,843620,loop
43.006,843620,loop
43.116,843620,loop
43.226,843620,loop
43.336,843620,loop
43.447,843620,loop
43.567,843620,loop
43.677,843620,loop
43.787,843620,loop
43.898,843620,loop
44.013,843620,loop
44.128,843620,loop
44.243,843620,loop
44.354,843620,loop
44.469,843620,loop
44.584,843620,loop
44.699,843620,loop
44.809,843620,loop
44.915,843620,loop
45.020,843620,loop
45.130,843620,loop
45.240,843620,loop
45.360,843620,loop
45.471,843620,loop
45.586,843620,loop
45.701,843620,loop
45.816,843620,loop
45.922,843620,loop
46.032,843620,loop
46.147,843620,loop
46.267,843620,loop
46.491,521644,after_loop
